gene	baseMean	log2FoldChange	pvalue	padj
ENSG00000068654.16_POLR1A	3025.4	-1	4.337e-11	1.377e-8
ENSG00000124570.20_SERPINB6	2231.4	-1.9	2.841e-11	1.521e-8
ENSG00000130656.6_HBZ	488	-4.4	7.769e-11	1.521e-8
ENSG00000164687.11_FABP5	848.8	-3	5.514e-11	1.521e-8
ENSG00000151276.23_MAGI1	44.1	-4.8	1.111e-10	3.118e-8
ENSG00000157500.12_APPL1	714.3	-2.1	1.826e-10	3.824e-8
ENSG00000181444.13_ZNF467	72	-6	1.609e-10	4.353e-8
ENSG00000168067.12_MAP4K2	1009.7	-1.4	2.751e-10	6.385e-8
ENSG00000253445.1_AC027309.1	26.1	4.9	9.455e-11	7.294e-8
ENSG00000074416.14_MGLL	666.6	2.2	3.747e-10	7.306e-8
ENSG00000180543.5_TSPYL5	223.9	-2.1	3.047e-10	9.025e-8
ENSG00000176014.13_TUBB6	5794.1	-1.1	3.947e-10	9.774e-8
ENSG00000111696.12_NT5DC3	201.6	-2.3	4.723e-10	1.137e-7
ENSG00000122965.11_RBM19	1754.6	-0.8	3.644e-10	1.137e-7
ENSG00000219451.3_RPL23P8	67.6	2.2	5.089e-10	1.299e-7
ENSG00000019485.13_PRDM11	1005.4	-2.1	6.311e-10	1.361e-7
ENSG00000232176.1_AL161909.1	74.5	2	6.056e-10	1.386e-7
ENSG00000196482.18_ESRRG	24	-6.3	2.302e-10	1.534e-7
ENSG00000136149.6_RPL13AP25	68.5	2	6.834e-10	1.869e-7
ENSG00000225093.1_RPL3P7	61.9	1.9	1.003e-9	2.231e-7
ENSG00000104341.17_LAPTM4B	2765.9	-1.9	8.234e-10	3.184e-7
ENSG00000118990.5_GLRXP3	13.2	8	3.226e-10	3.218e-7
ENSG00000234127.9_TRIM26	523.5	-1.1	1.918e-9	3.51e-7
ENSG00000259612.1_EEF1A1P22	59.9	1.6	1.612e-9	3.913e-7
ENSG00000069998.12_HDHD5	518.4	-2	3.162e-9	4.288e-7
ENSG00000115825.10_PRKD3	668.6	-1.9	2.544e-9	4.746e-7
ENSG00000256338.2_RPL41P2	639.3	2.5	3.093e-9	4.818e-7
ENSG00000100027.16_YPEL1	136	1.8	2.45e-9	4.875e-7
ENSG00000196565.15_HBG2	2476778.7	-3.2	1.684e-9	5.871e-7
ENSG00000162817.7_C1orf115	25.1	5	1.077e-9	6.057e-7
ENSG00000244052.1_RPL5P24	23.2	2.1	1.41e-9	6.741e-7
ENSG00000223822.2_EEF1A1P1	127.4	2.2	2.979e-9	6.822e-7
ENSG00000155111.15_CDK19	1721.6	0.9	4.989e-9	8.601e-7
ENSG00000072422.17_RHOBTB1	153.9	-3.1	4.844e-9	8.933e-7
ENSG00000131943.17_C19orf12	184.7	-1.3	5.116e-9	9.321e-7
ENSG00000143126.8_CELSR2	285.8	-1.7	5.623e-9	9.993e-7
ENSG00000196139.14_AKR1C3	1445.3	2.6	9.109e-9	1.212e-6
ENSG00000235008.1_AL023775.1	14.7	-7.9	2.54e-9	1.217e-6
ENSG00000104689.10_TNFRSF10A	157.5	-2.2	6.335e-9	1.273e-6
ENSG00000136603.14_SKIL	889.4	-2.5	1.146e-8	1.29e-6
ENSG00000079313.15_REXO1	3308.2	-1.2	9.759e-9	1.629e-6
ENSG00000099904.15_ZDHHC8	527.8	-2.3	1.361e-8	1.966e-6
ENSG00000229638.1_RPL4P4	435.5	1.8	2.497e-8	2.014e-6
ENSG00000232429.3_RPL21P131	32.7	2.4	1.28e-8	2.069e-6
ENSG00000172508.10_CARNS1	57.3	2.6	7.027e-9	2.266e-6
ENSG00000126790.12_L3HYPDH	98.3	-1.8	1.173e-8	2.287e-6
ENSG00000134222.16_PSRC1	278.4	1.8	1.197e-8	2.302e-6
ENSG00000163520.14_FBLN2	449.5	-2.8	3.617e-8	2.766e-6
ENSG00000130755.13_GMFG	2262.2	1.8	1.028e-8	2.892e-6
ENSG00000138795.10_LEF1	317	-3.2	2.192e-8	2.892e-6
ENSG00000145779.8_TNFAIP8	1009	1.3	2.064e-8	2.892e-6
ENSG00000231006.1_RPL7P32	52.7	2.2	1.759e-8	3.075e-6
