gene	baseMean	log2FoldChange	pvalue	padj
ENSG00000151276.23_MAGI1	44.1	-2.2	5.75e-10	2.594e-7
ENSG00000172260.15_NEGR1	83.9	4.1	1.189e-9	5.201e-7
ENSG00000206177.7_HBM	13622	4.2	1.035e-9	5.411e-7
ENSG00000124570.20_SERPINB6	2231.4	-1.7	1.164e-9	5.777e-7
ENSG00000074416.14_MGLL	666.6	2.1	1.595e-9	8.157e-7
ENSG00000140968.11_IRF8	269.7	-4.7	2.115e-9	8.254e-7
ENSG00000172243.18_CLEC7A	28.2	-5.2	1.817e-9	1.015e-6
ENSG00000079385.22_CEACAM1	25.6	3.8	2.445e-9	1.33e-6
ENSG00000152413.15_HOMER1	88.6	-2.5	5.026e-9	1.797e-6
ENSG00000138829.12_FBN2	100.8	-6.4	6.54e-9	1.945e-6
ENSG00000169855.20_ROBO1	471.3	-1.8	1.026e-8	3.174e-6
ENSG00000162104.10_ADCY9	50.5	2	1.248e-8	3.539e-6
ENSG00000152778.9_IFIT5	951.2	1.9	1.204e-8	3.723e-6
ENSG00000196139.14_AKR1C3	1445.3	2.5	9.647e-9	3.723e-6
ENSG00000128284.19_APOL3	6447.7	1.9	1.047e-8	3.87e-6
ENSG00000134061.5_CD180	24.3	-6	7.911e-9	3.87e-6
ENSG00000250644.3_AC068580.4	288.8	2.1	1.524e-8	3.871e-6
ENSG00000214357.9_NEURL1B	617.1	3.5	1.152e-8	4.33e-6
ENSG00000080200.10_CRYBG3	45.7	-2.2	2.33e-8	5.119e-6
ENSG00000138669.9_PRKG2	138.4	3.4	1.783e-8	5.119e-6
ENSG00000165816.13_VWA2	29	4.8	1.418e-8	6.08e-6
ENSG00000188906.16_LRRK2	33.3	-5.6	2.417e-8	6.677e-6
ENSG00000132514.13_CLEC10A	44.3	-7.1	2.494e-8	6.761e-6
ENSG00000152767.17_FARP1	134.4	-2.7	3.407e-8	6.885e-6
ENSG00000131401.11_NAPSB	22.7	-6.6	1.805e-8	7.183e-6
ENSG00000277443.3_MARCKS	418.2	-4.6	3.831e-8	8.733e-6
ENSG00000004139.14_SARM1	109.6	2.5	3.584e-8	8.922e-6
ENSG00000112799.9_LY86	28	-8.1	2.657e-8	9.847e-6
ENSG00000140749.9_IGSF6	44.7	-4.4	5.343e-8	9.847e-6
ENSG00000165300.7_SLITRK5	33.7	4.2	4.161e-8	9.847e-6
ENSG00000123610.5_TNFAIP6	42.1	4.5	4.411e-8	1.025e-5
ENSG00000204642.14_HLA-F	170.9	2.1	4.405e-8	1.025e-5
ENSG00000140368.13_PSTPIP1	91.9	-3.7	6.158e-8	1.409e-5
ENSG00000235008.1_AL023775.1	14.7	-7.3	2.667e-8	1.451e-5
ENSG00000116701.14_NCF2	108.2	-4.8	8.736e-8	1.614e-5
ENSG00000074706.13_IPCEF1	17.9	-5	5.047e-8	1.687e-5
ENSG00000164136.17_IL15	41.6	2.1	9.589e-8	2.017e-5
ENSG00000113749.7_HRH2	85.6	-3.4	1.185e-7	2.094e-5
ENSG00000161929.15_SCIMP	10.4	-4.7	5.559e-8	2.122e-5
ENSG00000263620.1_AC129492.3	53.3	9.5	1.673e-7	2.619e-5
ENSG00000172572.6_PDE3A	85.2	-2.9	1.552e-7	2.63e-5
ENSG00000082397.17_EPB41L3	125.1	-3.4	1.381e-7	2.705e-5
ENSG00000146192.15_FGD2	25.3	-3.9	9.15e-8	2.806e-5
ENSG00000081026.19_MAGI3	232.3	-1.8	1.523e-7	2.931e-5
ENSG00000182700.5_IGIP	58.8	1.6	2.262e-7	3.629e-5
ENSG00000134531.10_EMP1	103.2	-3.7	2.111e-7	4.014e-5
ENSG00000174059.17_CD34	3547	2.2	1.923e-7	4.25e-5
ENSG00000235568.7_NFAM1	56.8	-3.5	2.753e-7	4.25e-5
ENSG00000133246.12_PRAM1	366.4	-2.7	3.216e-7	5.749e-5
ENSG00000183023.18_SLC8A1	20.9	-5.9	2.091e-7	5.859e-5
ENSG00000254373.1_AC112191.2	294.1	2.5	3.554e-7	6.199e-5
ENSG00000275719.1_AC008622.2	335.5	-3	4.123e-7	6.455e-5
ENSG00000149534.9_MS4A2	81.5	2.9	5.535e-7	8.036e-5
ENSG00000169508.7_GPR183	172.6	-4	4.675e-7	8.053e-5
ENSG00000077942.19_FBLN1	105	-4.2	5.78e-7	8.061e-5
ENSG00000158473.7_CD1D	23	-3.3	3.126e-7	8.061e-5
ENSG00000185559.16_DLK1	108.2	-4.7	5.811e-7	8.061e-5
ENSG00000158481.13_CD1C	25.7	-7.7	3.592e-7	8.964e-5
ENSG00000176014.13_TUBB6	5794.1	-0.9	4.559e-7	8.964e-5
ENSG00000185532.19_PRKG1	23.5	3.3	3.676e-7	8.964e-5
ENSG00000253861.1_SLC2A3P1	76.9	-23.7	5.766e-7	8.964e-5
ENSG00000133818.14_RRAS2	342.1	-2.1	5.928e-7	9.333e-5
ENSG00000119535.17_CSF3R	1490.9	-2.7	3.46e-7	9.653e-5
ENSG00000206190.12_ATP10A	295.8	-3.3	6.327e-7	9.752e-5
ENSG00000166428.13_PLD4	201.6	-4.3	7.983e-7	1.014e-4
ENSG00000141744.4_PNMT	198.4	-2.1	8.536e-7	1.073e-4
ENSG00000130508.11_PXDN	461.8	-3.6	8.016e-7	1.115e-4
ENSG00000139278.10_GLIPR1	352.6	-2.5	8.36e-7	1.151e-4
ENSG00000278599.5_TBC1D3E	30.4	40.7	7.889e-7	1.155e-4
