gene	baseMean	log2FoldChange	pvalue	padj
ENSG00000186010.19_NDUFA13	4051.2	1.4	2.450e-15	7.091e-13
ENSG00000223343.1_AC137630.1	45	4.6	1.612e-15	7.476e-13
ENSG00000237522.1_NONOP2	52.7	-3.9	1.839e-15	8.378e-13
ENSG00000158417.11_EIF5B	9673.2	2.4	3.258e-15	8.703e-13
ENSG00000156650.14_KAT6B	2618.9	-1.5	3.551e-15	9.566e-13
ENSG00000244398.1_AC116533.1	7610.5	1.9	4.737e-15	9.978e-13
ENSG00000248971.2_KRT8P46	31.9	-3.8	2.819e-15	1.159e-12
ENSG00000183628.14_DGCR6	136.3	2.9	3.646e-15	1.174e-12
ENSG00000145494.11_NDUFS6	1537.3	1.6	5.071e-15	1.278e-12
ENSG00000103994.17_ZNF106	3262	-1.2	5.627e-15	1.365e-12
ENSG00000175449.14_RFESD	5342.3	2.2	5.776e-15	1.374e-12
ENSG00000204435.13_CSNK2B	5456.3	1	6.120e-15	1.439e-12
ENSG00000245748.1_AC097382.2	77.9	4.2	6.681e-15	1.517e-12
ENSG00000244491.1_AL021707.5	221	2.8	5.801e-15	1.701e-12
ENSG00000112584.13_FAM120B	1196.4	-1	7.998e-15	1.804e-12
ENSG00000219200.11_RNASEK	3562.2	1.7	8.117e-15	1.804e-12
ENSG00000186532.12_SMYD4	647.4	-1.2	8.468e-15	1.855e-12
ENSG00000112303.14_VNN2	113.5	-4	9.269e-15	2.081e-12
ENSG00000168653.11_NDUFS5	3481.6	1.7	1.125e-14	2.441e-12
ENSG00000008324.11_SS18L2	855.1	1.1	6.507e-15	2.863e-12
ENSG00000160799.11_CCDC12	1112	1.4	1.585e-14	2.895e-12
ENSG00000080603.17_SRCAP	3204.8	-2.6	1.453e-14	3.191e-12
ENSG00000174744.14_BRMS1	1534.5	1.4	1.721e-14	3.191e-12
ENSG00000257315.2_ZBED6	1404.4	-3.7	1.675e-14	3.292e-12
ENSG00000257315.2_ZBED6	1404.4	-3.7	1.675e-14	3.292e-12
ENSG00000259024.6_TVP23C-CDRT4	91.9	-4	1.910e-14	3.622e-12
ENSG00000061987.16_MON2	1888.7	-1.5	1.980e-14	3.826e-12
ENSG00000174373.16_RALGAPA1	844.2	-1.4	2.131e-14	4.035e-12
ENSG00000167526.13_RPL13	55521.8	1.6	2.620e-14	4.900e-12
ENSG00000250361.8_GYPB	8008.7	3.4	2.777e-14	5.094e-12
ENSG00000132466.19_ANKRD17	6875.3	-1.5	3.004e-14	5.467e-12
ENSG00000143543.15_JTB	5098.7	1.3	3.053e-14	5.467e-12
ENSG00000109390.12_NDUFC1	1068.5	2	4.166e-14	6.548e-12
ENSG00000250644.3_AC068580.4	288.8	3.1	3.796e-14	7.501e-12
ENSG00000107223.13_EDF1	4804.6	1.3	4.561e-14	8.100e-12
ENSG00000183648.11_NDUFB1	1413.8	1.5	5.369e-14	8.500e-12
ENSG00000204842.18_ATXN2	1806.7	-1	5.418e-14	9.304e-12
ENSG00000168137.17_SETD5	3547.4	-1.5	5.949e-14	1.002e-11
ENSG00000171236.10_LRG1	109	-3.6	6.335e-14	1.032e-11
ENSG00000122705.17_CLTA	3864.8	1.1	6.613e-14	1.184e-11
ENSG00000158615.9_PPP1R15B	11759.4	-1.7	7.338e-14	1.189e-11
ENSG00000175550.8_DRAP1	3645.6	1.8	8.614e-14	1.417e-11
ENSG00000241990.5_PRR34-AS1	140.1	3.3	8.033e-14	1.438e-11
ENSG00000107130.10_NCS1	2341	2.8	1.025e-13	1.609e-11
ENSG00000255135.4_AP002360.2	227.9	1.4	9.214e-14	2.047e-11
ENSG00000247556.6_OIP5-AS1	8760.3	-1.4	1.366e-13	2.100e-11
ENSG00000187266.14_EPOR	10493.1	1.5	2.249e-13	2.124e-11
ENSG00000120526.11_NUDCD1	910.2	-1.3	7.234e-14	2.281e-11
ENSG00000168000.14_BSCL2	730.9	1.8	1.518e-13	2.281e-11
ENSG00000114439.19_BBX	2385.9	-1.3	1.515e-13	2.302e-11
ENSG00000179899.8_PHC1P1	132.9	-5.5	1.661e-13	2.392e-11
ENSG00000127774.7_EMC6	556	1.9	1.664e-13	2.484e-11
ENSG00000013583.10_HEBP1	6850.1	1.3	2.221e-13	2.604e-11
ENSG00000170456.16_DENND5B	323.3	-1.3	1.960e-13	2.872e-11
ENSG00000063177.13_RPL18	33202	1.5	3.881e-13	3.394e-11
ENSG00000143702.16_CEP170	2376	-1.2	2.426e-13	3.413e-11
ENSG00000143702.16_CEP170	2376	-1.2	2.426e-13	3.447e-11
ENSG00000137818.12_RPLP1	45976.1	1.9	3.154e-13	3.532e-11
ENSG00000218175.2_AC016739.1	6575.8	2.5	4.072e-13	3.727e-11
ENSG00000275066.5_SYNRG	4412.2	-1.4	2.756e-13	3.727e-11
ENSG00000128881.17_TTBK2	1283.4	-1.5	3.123e-13	4.234e-11
ENSG00000146426.18_TIAM2	156	-2.7	2.989e-13	4.795e-11
ENSG00000162191.13_UBXN1	6080.6	1.3	4.098e-13	5.378e-11
ENSG00000135837.16_CEP350	4850.9	-1.2	4.437e-13	5.876e-11
ENSG00000177463.15_NR2C2	3486.9	-1.6	4.508e-13	5.876e-11
ENSG00000103479.16_RBL2	3747.9	-1.1	4.582e-13	5.884e-11
ENSG00000184900.15_SUMO3	5058.5	1	4.301e-13	5.968e-11
ENSG00000146414.16_SHPRH	822.8	-1.7	2.421e-13	6.426e-11
ENSG00000267261.5_AC099811.2	263.7	-9.6	5.085e-13	7.165e-11
ENSG00000106245.11_BUD31	3856.6	1.2	5.848e-13	7.266e-11
ENSG00000146909.8_NOM1	1416	-1	7.549e-13	9.513e-11
ENSG00000242588.6_AC108010.1	377.9	-3.1	7.585e-13	9.688e-11
ENSG00000185883.12_ATP6V0C	16680.3	1.7	1.327e-12	9.946e-11
ENSG00000106244.13_PDAP1	4917.3	0.9	8.396e-13	1.006e-10
ENSG00000165898.14_ISCA2	1191.5	1.8	8.468e-13	1.015e-10
ENSG00000157106.16_SMG1	8118.5	-1.6	8.562e-13	1.018e-10
ENSG00000267303.1_AC011511.4	1538.1	1.5	9.108e-13	1.074e-10
ENSG00000263986.1_AC087393.2	832.3	2.4	1.039e-12	1.216e-10
ENSG00000105583.11_WDR83OS	4315.7	1.4	1.086e-12	1.262e-10
ENSG00000105619.13_TFPT	749.1	1.6	1.173e-12	1.352e-10
ENSG00000245910.8_SNHG6	3427.3	1.7	1.101e-12	1.367e-10
ENSG00000123636.18_BAZ2B	1256	-1.4	1.242e-12	1.422e-10
ENSG00000129315.11_CCNT1	3890.2	-1.3	1.292e-12	1.425e-10
ENSG00000168310.11_IRF2	2420.8	-1.2	1.271e-12	1.425e-10
ENSG00000257386.1_AC025257.1	107.8	-8.9	1.299e-12	1.425e-10
ENSG00000172428.11_COPS9	654.5	1.7	1.386e-12	1.530e-10
ENSG00000256206.2_AC018523.2	592	-7	1.429e-12	1.595e-10
ENSG00000162139.10_NEU3	995	-1.3	1.479e-12	1.608e-10
ENSG00000131143.10_COX4I1	8068.2	1.1	1.557e-12	1.682e-10
ENSG00000187051.9_RPS19BP1	1977.6	1.3	1.684e-12	1.840e-10
ENSG00000185043.12_CIB1	1955.7	1.4	1.900e-12	2.009e-10
ENSG00000134982.17_APC	2391.6	-1.3	2.016e-12	2.176e-10
ENSG00000170473.17_PYM1	783.1	1.1	1.048e-12	2.304e-10
ENSG00000181827.15_RFX7	2992.7	-1.2	2.325e-12	2.408e-10
ENSG00000227097.5_RPS28P7	6061.6	2.4	4.164e-12	2.657e-10
ENSG00000008988.9_RPS20	39653.6	1.3	4.950e-12	3.434e-10
ENSG00000105202.9_FBL	8477.2	1.1	5.903e-12	3.692e-10
ENSG00000166947.14_EPB42	48481.1	2.9	5.882e-12	3.692e-10
ENSG00000188186.10_LAMTOR4	2059.4	1.6	3.684e-12	3.788e-10
ENSG00000167770.11_OTUB1	2233.6	1	4.087e-12	4.134e-10
ENSG00000173193.15_PARP14	2628.5	-1.1	4.100e-12	4.134e-10
ENSG00000198862.14_LTN1	1918.7	-1.3	4.135e-12	4.134e-10
ENSG00000166311.10_SMPD1	388.4	1.5	4.243e-12	4.265e-10
ENSG00000156858.11_PRR14	3055	1.3	4.876e-12	4.728e-10
ENSG00000073849.15_ST6GAL1	3020.1	-1.4	4.950e-12	4.732e-10
ENSG00000135999.12_EPC2	1994.9	-1.1	4.842e-12	4.732e-10
ENSG00000160993.4_ALKBH4	382.8	1.4	4.850e-12	4.732e-10
ENSG00000203747.11_FCGR3A	46	-3.8	3.089e-12	4.732e-10
ENSG00000269176.2_AP001160.3	60.2	2.2	3.150e-12	4.796e-10
ENSG00000111780.8_AL021546.1	16.1	-18	4.452e-12	4.970e-10
ENSG00000196517.12_SLC6A9	17336.1	3.3	6.533e-12	4.970e-10
ENSG00000170043.12_TRAPPC1	1638.9	1.6	5.513e-12	5.079e-10
ENSG00000186577.14_SMIM29	414.5	2.5	5.405e-12	5.079e-10
ENSG00000211450.10_SELENOH	1331.5	2.3	6.274e-12	5.079e-10
ENSG00000164151.12_ICE1	2849.5	-1.2	5.595e-12	5.204e-10
ENSG00000165494.11_PCF11	6192.5	-1.7	6.150e-12	5.540e-10
ENSG00000109475.16_RPL34	28034.3	1.4	1.091e-11	6.063e-10
ENSG00000169976.7_SF3B5	2897	1.3	6.802e-12	6.100e-10
ENSG00000156931.15_VPS8	1340.6	-0.9	7.966e-12	6.260e-10
ENSG00000125686.12_MED1	5337.6	-1.2	7.196e-12	6.356e-10
ENSG00000039068.19_CDH1	9542.4	3.5	7.278e-12	6.359e-10
ENSG00000271741.1_AC114490.2	136.9	-4.4	6.981e-12	6.359e-10
ENSG00000165502.7_RPL36AL	9383.9	1.3	7.864e-12	6.852e-10
ENSG00000025800.14_KPNA6	8332.7	-1.4	8.006e-12	6.936e-10
ENSG00000139116.18_KIF21A	500.3	3.1	7.749e-12	7.062e-10
ENSG00000170906.16_NDUFA3	1125.3	1.6	9.609e-12	7.256e-10
ENSG00000140030.6_GPR65	142.6	-3.5	6.155e-12	7.445e-10
ENSG00000229988.2_HBBP1	2743.6	4.1	8.791e-12	7.448e-10
ENSG00000090238.12_YPEL3	8730.1	2.5	1.440e-11	7.470e-10
ENSG00000182196.13_ARL6IP4	3665.7	1.1	8.749e-12	7.470e-10
ENSG00000112077.17_RHAG	30148.6	2.4	9.077e-12	7.511e-10
ENSG00000185710.9_SMG1P4	1045.3	-3.5	9.771e-12	8.253e-10
ENSG00000185340.15_GAS2L1	1486.7	2.2	1.008e-11	8.472e-10
ENSG00000113161.16_HMGCR	4485.4	-2	1.092e-11	8.954e-10
ENSG00000105379.9_ETFB	3084.8	1.4	1.124e-11	9.135e-10
ENSG00000163156.12_SCNM1	1027.1	0.9	1.322e-11	9.454e-10
ENSG00000197405.8_C5AR1	341.6	-3.5	1.149e-11	9.477e-10
ENSG00000115268.9_RPS15	17002.8	1.8	1.515e-11	9.807e-10
ENSG00000136689.18_IL1RN	289.4	-4	1.093e-11	9.807e-10
ENSG00000125971.16_DYNLRB1	2234	1.3	1.243e-11	1.006e-09
ENSG00000176986.16_SEC24C	5830.4	-0.9	1.570e-11	1.006e-09
ENSG00000198961.10_PJA2	5051.3	-1.3	1.273e-11	1.020e-09
ENSG00000119509.13_INVS	530.7	-1.1	1.298e-11	1.032e-09
ENSG00000163156.12_SCNM1	1027.1	0.9	1.322e-11	1.032e-09
ENSG00000282246.1_AL157392.5	13.3	-30.5	5.978e-12	1.032e-09
ENSG00000132549.18_VPS13B	5723.4	-1.8	2.294e-11	1.083e-09
ENSG00000159210.10_SNF8	2041.6	0.9	1.417e-11	1.083e-09
ENSG00000127540.12_UQCR11	3001.1	2	1.429e-11	1.086e-09
ENSG00000108107.14_RPL28	28996.2	1.5	1.454e-11	1.096e-09
ENSG00000110429.14_FBXO3	1714.4	2	1.453e-11	1.120e-09
ENSG00000110011.13_DNAJC4	958.8	1.5	1.497e-11	1.146e-09
ENSG00000204673.10_AKT1S1	3895.2	1.1	1.570e-11	1.166e-09
ENSG00000105258.9_POLR2I	792.9	1.7	1.553e-11	1.178e-09
ENSG00000255198.4_SNHG9	161.2	2.2	1.132e-11	1.190e-09
ENSG00000165732.13_DDX21	10408.6	-1.6	2.071e-11	1.237e-09
ENSG00000001629.10_ANKIB1	1343.8	-1.1	2.003e-11	1.290e-09
ENSG00000253276.3_CCDC71L	7579	1.6	2.864e-11	1.290e-09
ENSG00000268555.2_AC123912.4	1958.2	6.3	1.806e-11	1.338e-09
ENSG00000151366.13_NDUFC2	1654.4	1.9	1.878e-11	1.384e-09
ENSG00000215784.6_FAM72D	939.8	8.4	1.949e-11	1.430e-09
ENSG00000138336.9_TET1	233.8	-2.2	1.661e-11	1.432e-09
ENSG00000104133.15_SPG11	3139.5	-0.9	2.103e-11	1.500e-09
ENSG00000105610.6_KLF1	32980.1	1.9	2.654e-11	1.527e-09
ENSG00000231925.11_TAPBP	4474.6	1.3	2.189e-11	1.547e-09
ENSG00000125534.10_PPDPF	3422.2	2.3	2.287e-11	1.609e-09
ENSG00000125968.9_ID1	622.4	3.5	2.816e-11	1.738e-09
ENSG00000041988.15_THAP3	738.7	1.6	1.210e-11	1.761e-09
ENSG00000164211.13_STARD4	1895	-2.3	2.486e-11	1.761e-09
ENSG00000135913.11_USP37	1463.4	-2.5	2.574e-11	1.812e-09
ENSG00000105438.9_KDELR1	3157.9	1	2.904e-11	1.983e-09
ENSG00000080503.24_SMARCA2	5479.1	-0.9	2.941e-11	2.051e-09
ENSG00000067369.13_TP53BP1	1853.7	-1.2	3.334e-11	2.272e-09
ENSG00000265681.7_RPL17	44479.7	1	4.990e-11	2.282e-09
ENSG00000066777.9_ARFGEF1	2493.2	-1	3.368e-11	2.316e-09
ENSG00000260107.1_AC005606.1	291.8	1.7	2.688e-11	2.316e-09
ENSG00000070018.9_LRP6	650.7	-2	3.460e-11	2.317e-09
ENSG00000143398.20_PIP5K1A	1738.6	-1.4	3.688e-11	2.479e-09
ENSG00000067900.8_ROCK1	3165.9	-1.1	3.486e-11	2.513e-09
ENSG00000166619.15_BLCAP	815.8	1.5	1.843e-11	2.540e-09
ENSG00000261221.3_ZNF865	384.6	2.1	3.703e-11	2.540e-09
ENSG00000115020.17_PIKFYVE	6611.5	-1.4	6.402e-11	2.570e-09
ENSG00000116205.14_TCEANC2	496.4	-1	3.882e-11	2.570e-09
ENSG00000131495.8_NDUFA2	2393.8	1.4	3.861e-11	2.570e-09
ENSG00000262664.3_OVCA2	730.2	1.5	4.530e-11	2.584e-09
ENSG00000233927.5_RPS28	12310	1.9	6.664e-11	2.645e-09
ENSG00000136238.18_RAC1	8013.3	0.8	6.144e-11	2.657e-09
ENSG00000093217.11_XYLB	175.3	-1.7	3.432e-11	2.809e-09
ENSG00000105372.8_RPS19	43158.9	1.5	4.475e-11	2.827e-09
ENSG00000174886.13_NDUFA11	2642.5	1.6	4.843e-11	3.069e-09
ENSG00000213015.9_ZNF580	543.2	1.6	4.811e-11	3.104e-09
ENSG00000155846.17_PPARGC1B	359.9	-2	4.946e-11	3.168e-09
ENSG00000126262.4_FFAR2	38.6	-4.7	4.033e-11	3.227e-09
ENSG00000106400.12_ZNHIT1	2350.2	1.6	5.217e-11	3.229e-09
ENSG00000177200.17_CHD9	4345.6	-1.3	5.165e-11	3.267e-09
ENSG00000108256.9_NUFIP2	5875.9	-1.3	8.705e-11	3.315e-09
ENSG00000143947.13_RPS27A	39420.7	1.3	5.460e-11	3.338e-09
ENSG00000124198.9_ARFGEF2	3841.8	-1.3	5.023e-11	3.345e-09
ENSG00000161526.15_SAP30BP	2622	1	5.475e-11	3.371e-09
ENSG00000176340.4_COX8A	2867.9	1.6	5.616e-11	3.392e-09
ENSG00000213931.7_HBE1	3938.4	3.9	5.613e-11	3.392e-09
ENSG00000142546.14_NOSIP	2138.9	1.4	5.604e-11	3.410e-09
ENSG00000088992.18_TESC	9208.5	1.6	5.890e-11	3.542e-09
ENSG00000179632.10_MAF1	15189	1.2	5.961e-11	3.545e-09
ENSG00000178385.15_PLEKHM3	1249.1	-1.4	6.860e-11	3.594e-09
ENSG00000218891.5_ZNF579	124.5	2.8	5.387e-11	3.594e-09
ENSG00000164715.6_LMTK2	1731.6	-1.5	6.254e-11	3.703e-09
ENSG00000131779.11_PEX11B	715.9	1.4	3.114e-11	3.846e-09
ENSG00000131507.11_NDFIP1	5568.3	1.3	9.782e-11	3.859e-09
ENSG00000142684.9_ZNF593	457.7	2.6	6.446e-11	3.859e-09
ENSG00000179119.15_SPTY2D1	2668.6	-1.4	7.168e-11	4.134e-09
ENSG00000221821.4_C6orf226	62.9	2.4	6.339e-11	4.134e-09
ENSG00000076108.11_BAZ2A	18345.1	-1.5	7.152e-11	4.136e-09
ENSG00000158987.21_RAPGEF6	2123	-1.4	7.041e-11	4.136e-09
ENSG00000268292.1_AC006547.3	148.6	27.5	5.151e-11	4.200e-09
ENSG00000138246.17_DNAJC13	2940.6	-1.2	7.410e-11	4.209e-09
ENSG00000051825.15_MPHOSPH9	2789.2	-1.6	7.782e-11	4.436e-09
ENSG00000100644.17_HIF1A	3678.5	-1.1	8.136e-11	4.709e-09
ENSG00000004059.11_ARF5	2901.6	1.1	8.649e-11	4.877e-09
ENSG00000205339.10_IPO7	8027.7	-1.3	1.415e-10	4.913e-09
ENSG00000042753.11_AP2S1	3949.7	1.6	8.882e-11	4.972e-09
ENSG00000115267.8_IFIH1	1143.1	-1.6	1.011e-10	4.988e-09
ENSG00000021826.17_CPS1	144.7	3.4	7.440e-11	5.031e-09
ENSG00000161016.17_RPL8	57032.2	1.1	1.424e-10	5.331e-09
ENSG00000125458.7_NT5C	979.7	1.4	1.034e-10	5.724e-09
ENSG00000143614.10_GATAD2B	3294.7	-1.2	1.109e-10	6.076e-09
ENSG00000146776.14_ATXN7L1	288.6	-1.1	9.517e-11	6.343e-09
ENSG00000113360.16_DROSHA	2280.7	-1.1	1.210e-10	6.629e-09
ENSG00000105373.19_NOP53	11229.4	1.6	1.524e-10	6.717e-09
ENSG00000120800.5_UTP20	1622.4	-1.4	1.232e-10	6.717e-09
ENSG00000089057.15_SLC23A2	743.7	-1.1	6.119e-11	6.943e-09
ENSG00000212864.3_RNF208	229.7	3.3	1.196e-10	7.237e-09
ENSG00000140443.15_IGF1R	2770.3	-1.5	1.368e-10	7.335e-09
ENSG00000163510.14_CWC22	1692.4	-1.1	1.354e-10	7.411e-09
ENSG00000095951.17_HIVEP1	1071.5	-1.4	1.578e-10	7.422e-09
ENSG00000196683.10_TOMM7	3813.7	1.4	1.404e-10	7.422e-09
ENSG00000205309.14_NT5M	1657.3	1.8	1.400e-10	7.585e-09
ENSG00000167657.14_DAPK3	966.9	1.2	1.456e-10	7.699e-09
ENSG00000047410.14_TPR	8992.6	-1.1	2.174e-10	7.723e-09
ENSG00000123297.19_TSFM	1211.4	1	1.478e-10	7.821e-09
ENSG00000168538.16_TRAPPC11	1546.6	-1	1.495e-10	7.884e-09
ENSG00000197933.13_ZNF823	165.7	2.5	1.296e-10	8.130e-09
ENSG00000125611.15_CHCHD5	377.9	1.6	1.536e-10	8.136e-09
ENSG00000100207.18_TCF20	3588	-1.1	1.667e-10	8.572e-09
ENSG00000137720.8_C11orf1	459.2	0.9	1.658e-10	8.681e-09
ENSG00000204392.11_LSM2	1589.3	1.5	1.655e-10	8.681e-09
ENSG00000164610.9_RP9	585.2	1.3	1.776e-10	9.110e-09
ENSG00000238035.8_AC138035.1	68.4	-2.6	1.918e-10	9.123e-09
ENSG00000119397.16_CNTRL	2222.5	-1.4	1.809e-10	9.279e-09
ENSG00000145703.16_IQGAP2	5377	-1	1.793e-10	9.279e-09
ENSG00000213741.10_RPS29	23384.9	1.2	2.805e-10	9.568e-09
ENSG00000145592.14_RPL37	38406.9	1.3	2.467e-10	1.009e-08
ENSG00000270757.1_HSPE1-MOB4	430.5	-2.2	1.934e-10	1.029e-08
ENSG00000104529.17_EEF1D	15333.5	1.6	3.401e-10	1.050e-08
ENSG00000256007.1_ARAP1-AS1	240.6	1.9	1.497e-10	1.062e-08
ENSG00000257335.8_MGAM	57.9	-6.6	1.350e-10	1.073e-08
ENSG00000102908.22_NFAT5	3683.8	-2.5	2.189e-10	1.107e-08
ENSG00000162551.14_ALPL	113.1	-4.3	1.749e-10	1.109e-08
ENSG00000086504.17_MRPL28	2826.1	1.5	2.296e-10	1.128e-08
ENSG00000147408.14_CSGALNACT1	98.8	-2.4	2.354e-10	1.130e-08
ENSG00000120725.13_SIL1	1068.2	1.7	2.722e-10	1.176e-08
ENSG00000023909.10_GCLM	9839.1	1.4	3.578e-10	1.178e-08
ENSG00000265784.1_AC006441.3	490	1.4	2.477e-10	1.226e-08
ENSG00000198793.13_MTOR	4111.6	-1	2.553e-10	1.234e-08
ENSG00000062282.15_DGAT2	228.1	-2.5	2.031e-10	1.255e-08
ENSG00000135040.16_NAA35	869.7	-1	2.603e-10	1.255e-08
ENSG00000198242.14_RPL23A	19363.2	1.1	4.281e-10	1.268e-08
ENSG00000144579.7_CTDSP1	3395.7	1.1	2.446e-10	1.273e-08
ENSG00000105204.14_DYRK1B	2375.1	1.8	2.712e-10	1.316e-08
ENSG00000163945.18_UVSSA	508.1	-1.7	2.711e-10	1.316e-08
ENSG00000163945.18_UVSSA	508.1	-1.7	2.711e-10	1.340e-08
ENSG00000170889.14_RPS9	42071.2	1	3.526e-10	1.352e-08
ENSG00000108582.12_CPD	2076.8	-1	2.824e-10	1.358e-08
ENSG00000149932.17_TMEM219	1403	1.6	3.366e-10	1.450e-08
ENSG00000198646.14_NCOA6	3725	-0.9	3.107e-10	1.450e-08
ENSG00000220842.6_RPL21P16	26502.3	1.4	5.036e-10	1.450e-08
ENSG00000090013.11_BLVRB	56724.5	1.7	3.142e-10	1.454e-08
ENSG00000163625.15_WDFY3	590.8	-1.7	3.601e-10	1.471e-08
ENSG00000228474.6_OST4	5326.1	1.4	2.925e-10	1.471e-08
ENSG00000120451.10_SNX19	2639.5	-1	3.168e-10	1.475e-08
ENSG00000177868.12_SVBP	2043.9	1.4	3.256e-10	1.528e-08
ENSG00000260260.1_SNHG19	321.8	3.2	3.178e-10	1.543e-08
ENSG00000092841.18_MYL6	21796.5	1.4	3.515e-10	1.597e-08
ENSG00000171467.16_ZNF318	2120	-1.3	3.520e-10	1.619e-08
ENSG00000156030.13_ELMSAN1	4362.6	-1.6	3.590e-10	1.634e-08
ENSG00000253982.2_AC100810.1	1451.8	1.8	3.590e-10	1.642e-08
ENSG00000140526.18_ABHD2	6501.1	-1.4	3.734e-10	1.689e-08
ENSG00000240682.9_ISY1	2167.3	0.7	3.828e-10	1.727e-08
ENSG00000108424.10_KPNB1	13319.6	-0.8	3.910e-10	1.758e-08
ENSG00000140450.9_ARRDC4	1565.8	1.6	4.270e-10	1.759e-08
ENSG00000198874.13_TYW1	955	-0.7	4.473e-10	1.763e-08
ENSG00000149308.17_NPAT	2330.9	-1.3	4.012e-10	1.775e-08
ENSG00000149531.15_FRG1BP	211.8	1.7	3.469e-10	1.975e-08
ENSG00000263006.6_ROCK1P1	73.5	4.1	4.964e-10	2.047e-08
ENSG00000222041.11_CYTOR	2123.3	2.4	4.692e-10	2.074e-08
ENSG00000182899.17_RPL35A	28327.4	1.2	7.849e-10	2.130e-08
ENSG00000160404.18_TOR2A	815.9	1.9	4.935e-10	2.168e-08
ENSG00000156467.9_UQCRB	6946.4	1.2	7.476e-10	2.208e-08
